pauta,link,data,editoria,freq_edi
SINDUSCON DEFENDE PPP PARA CAERN,https://trello.com/c/w2DeNEgb,2023-12-26T16:35:33.537Z,Economia,704
SINDUSCON DEFENDE PPP PARA CAERN,https://trello.com/c/w2DeNEgb,2023-12-26T16:35:33.537Z,Dia,1955
MUDANÇAS EM REGRAS PARA FABRICAÇÃO PODE DISPARAR PREÇOS DE GELADEIRAS,https://trello.com/c/IgNKvYy0,2023-12-26T16:35:27.268Z,Economia,704
MUDANÇAS EM REGRAS PARA FABRICAÇÃO PODE DISPARAR PREÇOS DE GELADEIRAS,https://trello.com/c/IgNKvYy0,2023-12-26T16:35:27.268Z,Dia,1955
NAVIO-SONDA DA PETROBRAS CHEGA AO RN,https://trello.com/c/RdeeQ5Pq,2023-12-19T12:38:36.545Z,Economia,704
NAVIO-SONDA DA PETROBRAS CHEGA AO RN,https://trello.com/c/RdeeQ5Pq,2023-12-19T12:38:36.545Z,Dia,1955
BUFFET INFANTIL CANCELA FESTAS E SOME,https://trello.com/c/gNy7YRao,2023-12-26T16:35:24.896Z,Dia,1955
BUFFET INFANTIL CANCELA FESTAS E SOME,https://trello.com/c/gNy7YRao,2023-12-26T16:35:24.896Z,Natal,1515
"APÓS DESVIOS DE FUNÇÕES, SEEC CRIA NOVOS CARGOS E HÁ DENÚNCIAS DE PROFESSORES FANTASMAS",https://trello.com/c/261KEe1W,2023-12-18T18:45:06.497Z,Dia,1955
"APÓS DESVIOS DE FUNÇÕES, SEEC CRIA NOVOS CARGOS E HÁ DENÚNCIAS DE PROFESSORES FANTASMAS",https://trello.com/c/261KEe1W,2023-12-18T18:45:06.497Z,Natal,1515
VIOLÊNCIA PATRIMONIAL,https://trello.com/c/YK3m8yC4,2023-12-18T03:45:41.109Z,Domingo,487
VIOLÊNCIA PATRIMONIAL,https://trello.com/c/YK3m8yC4,2023-12-18T03:45:41.109Z,Natal,1515
CADÊ A COMPORTA DA BARRAGEM DAS TRAÍRAS?,https://trello.com/c/BfHS4kvh,2023-12-26T16:35:43.282Z,Dia,1955
CADÊ A COMPORTA DA BARRAGEM DAS TRAÍRAS?,https://trello.com/c/BfHS4kvh,2023-12-26T16:35:43.282Z,Natal,1515
NAVIO-SONDA DA PETROBRAS,https://trello.com/c/65M0e47C,2023-12-18T13:12:25.731Z,Dia,1955
NAVIO-SONDA DA PETROBRAS,https://trello.com/c/65M0e47C,2023-12-18T13:12:25.731Z,Economia,704
ALTA ESTAÇÃO: TURISMO DEVE FATURAR VALOR RECORDE E GERAR MILHARES DE VAGAS TEMPORÁRIAS,https://trello.com/c/PTSjWgaJ,2023-12-15T01:55:55.734Z,Pauta sem editoria,0
DEMOLIÇÃO DO OITAVO ANDAR DO HOTEL BRA,https://trello.com/c/RdQnI7Ub,2023-12-13T21:40:38.961Z,Dia,1955
DEMOLIÇÃO DO OITAVO ANDAR DO HOTEL BRA,https://trello.com/c/RdQnI7Ub,2023-12-13T21:40:38.961Z,Natal,1515
EMPRESÁRIOS COMEMORAM REDUÇÃO DE ICMS,https://trello.com/c/TQl3TZ5Q,2023-12-14T18:43:57.174Z,Economia,704
EMPRESÁRIOS COMEMORAM REDUÇÃO DE ICMS,https://trello.com/c/TQl3TZ5Q,2023-12-14T18:43:57.174Z,Dia,1955
SEM INVESTIMENTOS NO RN,https://trello.com/c/XrXs2g4y,2023-12-19T21:32:08.832Z,Economia,704
SEM INVESTIMENTOS NO RN,https://trello.com/c/XrXs2g4y,2023-12-19T21:32:08.832Z,Dia,1955
RIFA PARA PEDRINHO,https://trello.com/c/oCrzE3vo,2023-12-18T13:12:36.857Z,Dia,1955
RIFA PARA PEDRINHO,https://trello.com/c/oCrzE3vo,2023-12-18T13:12:36.857Z,Natal,1515
VENDAS DO COMÉRCIO PARA O NATAL,https://trello.com/c/7TB7hsQ6,2023-12-18T18:45:11.409Z,Domingo,487
VENDAS DO COMÉRCIO PARA O NATAL,https://trello.com/c/7TB7hsQ6,2023-12-18T18:45:11.409Z,Economia,704
HISTÓRIA DA EMBELEZARIA,https://trello.com/c/xlb4AJdr,2023-12-26T16:35:48.482Z,Economia,704
HISTÓRIA DA EMBELEZARIA,https://trello.com/c/xlb4AJdr,2023-12-26T16:35:48.482Z,Dia,1955
RN TEM O MENOR INDICADOR DE ESCLARECIMENTO DE HOMICÍDIOS DO BRASIL,https://trello.com/c/T07EJZK7,2023-12-14T18:43:49.219Z,Natal,1515
PROJETO GARI NOEL,https://trello.com/c/wb3y8SKb,2023-12-13T02:49:06.346Z,Dia,1955
PROJETO GARI NOEL,https://trello.com/c/wb3y8SKb,2023-12-13T02:49:06.346Z,Natal,1515
MORRO DO CARECA - EROSÃO,https://trello.com/c/Oj0nEsmA,2023-12-13T21:40:28.511Z,Dia,1955
MORRO DO CARECA - EROSÃO,https://trello.com/c/Oj0nEsmA,2023-12-13T21:40:28.511Z,Natal,1515
PROJETO CEI - TAMPINHAS POR CADEIRAS DE RODA - QUINTA-FEIRA,https://trello.com/c/XKjAWn2F,2023-12-14T18:43:58.994Z,Dia,1955
PROJETO CEI - TAMPINHAS POR CADEIRAS DE RODA - QUINTA-FEIRA,https://trello.com/c/XKjAWn2F,2023-12-14T18:43:58.994Z,Natal,1515
DICAS PARA USO DO 13º,https://trello.com/c/fa0lJ5mz,2023-12-13T02:36:09.535Z,Dia,1955
DICAS PARA USO DO 13º,https://trello.com/c/fa0lJ5mz,2023-12-13T02:36:09.535Z,Economia,704
PETRÓLEO,https://trello.com/c/vSoJBDf8,2023-12-26T16:35:36.495Z,Domingo,487
PETRÓLEO,https://trello.com/c/vSoJBDf8,2023-12-26T16:35:36.495Z,Economia,704
INDÚSTRIA DE ATUM PODE PARALISAR ATIVIDADES,https://trello.com/c/Em5BTHIb,2023-12-26T16:35:29.197Z,Pauta sem editoria,0
CADÊ A SHEIN?,https://trello.com/c/yA8AluPp,2023-12-26T16:35:34.969Z,Domingo,487
CADÊ A SHEIN?,https://trello.com/c/yA8AluPp,2023-12-26T16:35:34.969Z,Economia,704
INSEGURANÇA NO MERCADO DE INVESTIMENTOS FINANCEIROS,https://trello.com/c/8dpI9Hdw,2023-12-26T16:35:39.913Z,Domingo,487
INSEGURANÇA NO MERCADO DE INVESTIMENTOS FINANCEIROS,https://trello.com/c/8dpI9Hdw,2023-12-26T16:35:39.913Z,Economia,704
LEILÃO DO VIA DIRETA,https://trello.com/c/jX7b3Gxb,2023-12-26T16:36:11.972Z,Economia,704
LEILÃO DO VIA DIRETA,https://trello.com/c/jX7b3Gxb,2023-12-26T16:36:11.972Z,Dia,1955
PARTE DA AVENIDA AYRTON SENNA INTERDITADA,https://trello.com/c/MHMqRNGz,2023-12-26T16:36:07.558Z,Dia,1955
PARTE DA AVENIDA AYRTON SENNA INTERDITADA,https://trello.com/c/MHMqRNGz,2023-12-26T16:36:07.558Z,Natal,1515
NATAL DOS PETS,https://trello.com/c/D1xXaOvh,2023-12-12T20:50:21.958Z,Dia,1955
NATAL DOS PETS,https://trello.com/c/D1xXaOvh,2023-12-12T20:50:21.958Z,Natal,1515
INVASÃO NO CARREFOUR ZONA NORTE,https://trello.com/c/isOrcTrg,2023-12-11T21:29:34.085Z,Dia,1955
INVASÃO NO CARREFOUR ZONA NORTE,https://trello.com/c/isOrcTrg,2023-12-11T21:29:34.085Z,Natal,1515
LEI SANCIONADA PARA DESENVOLVER O TURISMO RELIGIOSO EM NATAL,https://trello.com/c/LaqJGhkk,2023-12-11T13:17:41.498Z,Dia,1955
LEI SANCIONADA PARA DESENVOLVER O TURISMO RELIGIOSO EM NATAL,https://trello.com/c/LaqJGhkk,2023-12-11T13:17:41.498Z,Natal,1515
LANÇAMENTO NATAL EM NATAL,https://trello.com/c/30hXyf3M,2023-12-26T16:36:16.503Z,Pauta sem editoria,0
ESCOLA PADRE MONTE PODE FECHAR POR FALTA DE ALUNOS,https://trello.com/c/jMbX0YPr,2023-12-12T15:40:58.240Z,Dia,1955
ESCOLA PADRE MONTE PODE FECHAR POR FALTA DE ALUNOS,https://trello.com/c/jMbX0YPr,2023-12-12T15:40:58.240Z,Natal,1515
AUMENTO DOS CASOS DE DENGUE,https://trello.com/c/qyVBp6ZK,2023-12-11T21:29:32.676Z,Dia,1955
AUMENTO DOS CASOS DE DENGUE,https://trello.com/c/qyVBp6ZK,2023-12-11T21:29:32.676Z,Natal,1515
NOVA FRAUDE MILIONÁRIA EM NATAL,https://trello.com/c/djEhSNFD,2023-12-26T16:39:43.290Z,Dia,1955
NOVA FRAUDE MILIONÁRIA EM NATAL,https://trello.com/c/djEhSNFD,2023-12-26T16:39:43.290Z,Natal,1515
ENROCAMENTO DE PONTA NEGRA ATINGE 91%,https://trello.com/c/7OUt8g6b,2023-12-11T21:29:27.924Z,Dia,1955
ENROCAMENTO DE PONTA NEGRA ATINGE 91%,https://trello.com/c/7OUt8g6b,2023-12-11T21:29:27.924Z,Natal,1515
ENTREVISTA PING-PONG MARCELO SENISE - ECONOMIA,https://trello.com/c/AtpJphl7,2023-12-08T13:32:52.599Z,Domingo,487
ENTREVISTA PING-PONG MARCELO SENISE - ECONOMIA,https://trello.com/c/AtpJphl7,2023-12-08T13:32:52.599Z,Economia,704
PRÊMIO PARLAMENTO EMPREENDEDOR CDL NATAL,https://trello.com/c/N8qWld97,2023-12-11T19:41:36.783Z,Economia,704
PRÊMIO PARLAMENTO EMPREENDEDOR CDL NATAL,https://trello.com/c/N8qWld97,2023-12-11T19:41:36.783Z,Dia,1955
RICARDO ABREU NA LISTA DOS MAIS INFLUENTES DO MERCADO IMOBILIÁRIO DO BRASIL,https://trello.com/c/xVkSvfDc,2023-12-26T16:36:23.290Z,Dia,1955
RICARDO ABREU NA LISTA DOS MAIS INFLUENTES DO MERCADO IMOBILIÁRIO DO BRASIL,https://trello.com/c/xVkSvfDc,2023-12-26T16:36:23.290Z,Economia,704
FAMÍLIAS INVADEM CANTEIROS DA AVENIDA DAS ALAGOAS,https://trello.com/c/2MW4OufC,2023-12-11T12:35:47.438Z,Dia,1955
FAMÍLIAS INVADEM CANTEIROS DA AVENIDA DAS ALAGOAS,https://trello.com/c/2MW4OufC,2023-12-11T12:35:47.438Z,Natal,1515
CAMELÔS INVADEM ÚNICO CALCADÃO DISPONÍVEL DO ALECRIM,https://trello.com/c/AHzc8LNz,2023-12-26T16:39:50.450Z,Dia,1955
CAMELÔS INVADEM ÚNICO CALCADÃO DISPONÍVEL DO ALECRIM,https://trello.com/c/AHzc8LNz,2023-12-26T16:39:50.450Z,Natal,1515
PLANTÃO DE SÁBADO - INAUGURAÇÃO DA PEDRA FUNDAMENTAL DO JARDINS DO POTENGI,https://trello.com/c/BFlOPSBU,2023-12-09T13:15:34.842Z,Economia,704
PLANTÃO DE SÁBADO - INAUGURAÇÃO DA PEDRA FUNDAMENTAL DO JARDINS DO POTENGI,https://trello.com/c/BFlOPSBU,2023-12-09T13:15:34.842Z,Domingo,487
FISCALIZAÇÃO DA ESTRUTURA DO CARNATAL,https://trello.com/c/2MOYKS2l,2023-12-08T13:04:52.550Z,Natal,1515
FISCALIZAÇÃO DA ESTRUTURA DO CARNATAL,https://trello.com/c/2MOYKS2l,2023-12-08T13:04:52.550Z,Dia,1955
CAMPANHA PAPAI NOEL DOS CORREIOS É PRORROGADA,https://trello.com/c/lOUaLstT,2023-12-08T13:05:02.326Z,Dia,1955
CAMPANHA PAPAI NOEL DOS CORREIOS É PRORROGADA,https://trello.com/c/lOUaLstT,2023-12-08T13:05:02.326Z,Natal,1515
NAVIO SONDA PETROBRAS ESTÁ CHEGANDO NO RN,https://trello.com/c/R67gO27T,2023-12-11T12:50:38.710Z,Dia,1955
NAVIO SONDA PETROBRAS ESTÁ CHEGANDO NO RN,https://trello.com/c/R67gO27T,2023-12-11T12:50:38.710Z,Economia,704
LEI GARANTE LIVRE CIRCULAÇÃO DE ANIMAIS DOMÉSTICOS EM CONDOMÍNIOS,https://trello.com/c/QPKEKCZi,2023-12-18T13:13:05.979Z,Pauta sem editoria,0
POTIGUAR GANHA PRÊMIO NACIONAL,https://trello.com/c/o7IOQs9T,2023-12-26T16:39:56.953Z,Dia,1955
POTIGUAR GANHA PRÊMIO NACIONAL,https://trello.com/c/o7IOQs9T,2023-12-26T16:39:56.953Z,Natal,1515
ESPECIAL MARISTA,https://trello.com/c/XKAPehMj,2023-12-08T17:04:47.058Z,Domingo,487
ESPECIAL MARISTA,https://trello.com/c/XKAPehMj,2023-12-08T17:04:47.058Z,Natal,1515
GOVERNO DEVE DUODÉCIMO AO TJRN,https://trello.com/c/xJO1Z80j,2023-12-26T16:40:27.253Z,Dia,1955
GOVERNO DEVE DUODÉCIMO AO TJRN,https://trello.com/c/xJO1Z80j,2023-12-26T16:40:27.253Z,Natal,1515
AUMENTO DA GASOLINA,https://trello.com/c/dP9C4eDD,2023-12-11T12:50:46.538Z,Economia,704
AUMENTO DA GASOLINA,https://trello.com/c/dP9C4eDD,2023-12-11T12:50:46.538Z,Dia,1955
RENDA EXTRA COM PRODUTOS NATALINOS,https://trello.com/c/vnOiGy51,2023-12-08T17:04:53.020Z,Economia,704
RENDA EXTRA COM PRODUTOS NATALINOS,https://trello.com/c/vnOiGy51,2023-12-08T17:04:53.020Z,Domingo,487
HÁ QUANTO TEMPO O GOVERNO NÃO PAGA EM DIA O 13º,https://trello.com/c/mVr2toqR,2023-12-08T17:04:58.833Z,Domingo,487
HÁ QUANTO TEMPO O GOVERNO NÃO PAGA EM DIA O 13º,https://trello.com/c/mVr2toqR,2023-12-08T17:04:58.833Z,Economia,704
BURACO NA PONTE NOVA VOLTA A ABRIR,https://trello.com/c/V561NmcV,2023-12-05T16:47:49.175Z,Dia,1955
BURACO NA PONTE NOVA VOLTA A ABRIR,https://trello.com/c/V561NmcV,2023-12-05T16:47:49.175Z,Natal,1515
AUMENTO DA OCUPAÇÃO NOS HOTÉIS DURANTE O CARNATAL,https://trello.com/c/km0Rm5NQ,2023-12-05T21:12:38.540Z,Economia,704
AUMENTO DA OCUPAÇÃO NOS HOTÉIS DURANTE O CARNATAL,https://trello.com/c/km0Rm5NQ,2023-12-05T21:12:38.540Z,Dia,1955
PROCURA POR PRODUTOS DE DECORAÇÃO NATALINA,https://trello.com/c/DZi75uUz,2023-12-05T21:14:49.453Z,Dia,1955
PROCURA POR PRODUTOS DE DECORAÇÃO NATALINA,https://trello.com/c/DZi75uUz,2023-12-05T21:14:49.453Z,Economia,704
ASSURN/ICMS,https://trello.com/c/vDnGOu5q,2023-12-05T21:21:04.751Z,Economia,704
ASSURN/ICMS,https://trello.com/c/vDnGOu5q,2023-12-05T21:21:04.751Z,Dia,1955
REGULAMENTAÇÃO DAS LEIS DAS PPP´S,https://trello.com/c/ScUicia3,2023-12-05T14:53:36.742Z,Economia,704
REGULAMENTAÇÃO DAS LEIS DAS PPP´S,https://trello.com/c/ScUicia3,2023-12-05T14:53:36.742Z,Dia,1955
MISSA PARA PESSOAS COM DEFICIÊNCIA E FAMILIARES,https://trello.com/c/qQf3Nu7P,2023-12-05T21:12:43.607Z,Pauta sem editoria,0
HIDRATAÇÃO DE PETS NO VERÃO E DOENÇAS DERMATOLÓGICAS,https://trello.com/c/0TZMXjTa,2024-01-23T00:31:47.473Z,Dia,1955
HIDRATAÇÃO DE PETS NO VERÃO E DOENÇAS DERMATOLÓGICAS,https://trello.com/c/0TZMXjTa,2024-01-23T00:31:47.473Z,Natal,1515
GERAL SOBRE A PREMIAÇÃO DOS PROFISSIONAIS DA COMUNICAÇÃO DA TN - FECOMÉRCIO,https://trello.com/c/QUNcqxTE,2023-12-11T12:50:54.918Z,Pauta sem editoria,0
PARALISAÇÃO DA SAÚDE DO RN NESTA TERÇA-FEIRA (05),https://trello.com/c/QTW7nsmi,2023-12-05T21:12:40.558Z,Natal,1515
PARALISAÇÃO DA SAÚDE DO RN NESTA TERÇA-FEIRA (05),https://trello.com/c/QTW7nsmi,2023-12-05T21:12:40.558Z,Dia,1955
ATRASO PAGAMENTO DO 13º A SERVIDORES DO RN,https://trello.com/c/ChH2eAWy,2023-12-05T16:43:11.020Z,Dia,1955
ATRASO PAGAMENTO DO 13º A SERVIDORES DO RN,https://trello.com/c/ChH2eAWy,2023-12-05T16:43:11.020Z,Natal,1515
IMD ABRE PARA NOVAS INCUBADORAS,https://trello.com/c/8Cf2LMil,2023-12-26T16:40:34.956Z,Natal,1515
IMD ABRE PARA NOVAS INCUBADORAS,https://trello.com/c/8Cf2LMil,2023-12-26T16:40:34.956Z,Dia,1955
PARTICIPANTES DO PRÓ-SERTÃO QUEREM SE EMANCIPAR,https://trello.com/c/vur4SWzg,2023-12-10T23:47:27.102Z,Economia,704
PARTICIPANTES DO PRÓ-SERTÃO QUEREM SE EMANCIPAR,https://trello.com/c/vur4SWzg,2023-12-10T23:47:27.102Z,Domingo,487
PROFILAXIA NO HIV - PEP E PREP,https://trello.com/c/FsoXRUdQ,2023-12-06T20:00:00.620Z,Domingo,487
PROFILAXIA NO HIV - PEP E PREP,https://trello.com/c/FsoXRUdQ,2023-12-06T20:00:00.620Z,Natal,1515
AUMENTO DE POSTOS DE TRABALHO EM SHOPPINGS NESTE FIM DE ANO,https://trello.com/c/P94C4W10,2023-12-05T21:12:46.839Z,Dia,1955
AUMENTO DE POSTOS DE TRABALHO EM SHOPPINGS NESTE FIM DE ANO,https://trello.com/c/P94C4W10,2023-12-05T21:12:46.839Z,Economia,704
QUANDO AS PARADAS DA RIBEIRA VÃO VOLTAR A SER REPARADAS?,https://trello.com/c/yj8rTLGn,2023-12-26T16:40:36.985Z,Dia,1955
QUANDO AS PARADAS DA RIBEIRA VÃO VOLTAR A SER REPARADAS?,https://trello.com/c/yj8rTLGn,2023-12-26T16:40:36.985Z,Natal,1515
ESTUDOS DO INSTITUTO ATENA,https://trello.com/c/qpwOIS3M,2023-12-05T21:13:50.988Z,Natal,1515
ESTUDOS DO INSTITUTO ATENA,https://trello.com/c/qpwOIS3M,2023-12-05T21:13:50.988Z,Dia,1955
AREIA NA PISTA - AVENIDA JOÃO MEDEIROS FILHO,https://trello.com/c/9BQuQkIC,2023-12-04T21:17:34.310Z,Dia,1955
AREIA NA PISTA - AVENIDA JOÃO MEDEIROS FILHO,https://trello.com/c/9BQuQkIC,2023-12-04T21:17:34.310Z,Natal,1515
FOTO CASA DO PAPAI NOEL - TIROL,https://trello.com/c/yGCtdgRP,2023-12-26T16:40:40.503Z,Natal,1515
FOTO CASA DO PAPAI NOEL - TIROL,https://trello.com/c/yGCtdgRP,2023-12-26T16:40:40.503Z,Domingo,487
BOLSONARO EM NATAL - LANÇAMENTO DE PLATAFORMA POLÍTICA DO PL,https://trello.com/c/L3HQa1wx,2023-12-05T16:43:16.863Z,Dia,1955
BOLSONARO EM NATAL - LANÇAMENTO DE PLATAFORMA POLÍTICA DO PL,https://trello.com/c/L3HQa1wx,2023-12-05T16:43:16.863Z,Política,2
NATAL ESTÁ ENTRE OS DESTINOS MAIS PROCURADOS DO REVEILLON,https://trello.com/c/klRJ47Gx,2023-12-26T16:40:44.218Z,Economia,704
NATAL ESTÁ ENTRE OS DESTINOS MAIS PROCURADOS DO REVEILLON,https://trello.com/c/klRJ47Gx,2023-12-26T16:40:44.218Z,Dia,1955
DIVÓRCIO LEI MARIA DA PENHA,https://trello.com/c/SRy74IuB,2023-12-05T16:43:19.191Z,Natal,1515
DIVÓRCIO LEI MARIA DA PENHA,https://trello.com/c/SRy74IuB,2023-12-05T16:43:19.191Z,Dia,1955
PARALISAÇÃO PARCIAL COOPMED,https://trello.com/c/1BQB0rj4,2023-12-01T01:09:57.008Z,Dia,1955
PARALISAÇÃO PARCIAL COOPMED,https://trello.com/c/1BQB0rj4,2023-12-01T01:09:57.008Z,Natal,1515
UNICEF PROMOVE CAPACITAÇÃO EM VACINAÇÃO/ VACINAÇÃO EM UBS,https://trello.com/c/rhw3ylvW,2023-11-29T23:41:39.209Z,Natal,1515
UNICEF PROMOVE CAPACITAÇÃO EM VACINAÇÃO/ VACINAÇÃO EM UBS,https://trello.com/c/rhw3ylvW,2023-11-29T23:41:39.209Z,Dia,1955
COORDENADOR DE PRESÍDIO QUE VIROU PRESO NO RN,https://trello.com/c/8Zg7bTJ3,2023-12-08T17:59:32.413Z,Natal,1515
COORDENADOR DE PRESÍDIO QUE VIROU PRESO NO RN,https://trello.com/c/8Zg7bTJ3,2023-12-08T17:59:32.413Z,Domingo,487
NATAL PÓS-CHUVAS,https://trello.com/c/ZrqcITbe,2023-12-05T16:43:20.872Z,Dia,1955
NATAL PÓS-CHUVAS,https://trello.com/c/ZrqcITbe,2023-12-05T16:43:20.872Z,Natal,1515
DESONERAÇÃO DA FOLHA,https://trello.com/c/9BqHdQun,2023-12-26T16:42:44.185Z,Pauta sem editoria,0
PREJUÍZOS DAS CHUVAS EM NATAL,https://trello.com/c/nwzhpD1Z,2023-12-05T16:47:53.016Z,Dia,1955
PREJUÍZOS DAS CHUVAS EM NATAL,https://trello.com/c/nwzhpD1Z,2023-12-05T16:47:53.016Z,Natal,1515
POÇO DE PITU,https://trello.com/c/jH7jAcu9,2023-12-04T21:17:32.506Z,Economia,704
POÇO DE PITU,https://trello.com/c/jH7jAcu9,2023-12-04T21:17:32.506Z,Dia,1955
VOLTA DA COVID NO RN,https://trello.com/c/WnCpIfal,2023-12-10T23:48:03.083Z,Dia,1955
VOLTA DA COVID NO RN,https://trello.com/c/WnCpIfal,2023-12-10T23:48:03.083Z,Natal,1515
LANÇAMENTO PROGRAMA HIDROGÊNIO VERDE E PL QUE ESTABELECE MARCO LEGAL,https://trello.com/c/BM35ZVXt,2023-11-28T17:42:46.615Z,Economia,704
LANÇAMENTO PROGRAMA HIDROGÊNIO VERDE E PL QUE ESTABELECE MARCO LEGAL,https://trello.com/c/BM35ZVXt,2023-11-28T17:42:46.615Z,Dia,1955
CAMPANHA PEIXE-LEÃO,https://trello.com/c/jRvmu1TQ,2023-11-27T20:52:42.495Z,Pauta sem editoria,0
CESTAS NATALINAS SÃO CRISTÓVÃO,https://trello.com/c/KEn6HV78,2023-11-27T20:52:34.810Z,Dia,1955
CESTAS NATALINAS SÃO CRISTÓVÃO,https://trello.com/c/KEn6HV78,2023-11-27T20:52:34.810Z,Economia,704
BALANÇO DO REFIS,https://trello.com/c/q0RmT3VE,2023-11-28T16:11:22.353Z,Economia,704
BALANÇO DO REFIS,https://trello.com/c/q0RmT3VE,2023-11-28T16:11:22.353Z,Dia,1955
INVASÃO DO PRÉDIO DO MEIOS/UFRN,https://trello.com/c/4L7sc7I2,2023-11-27T20:52:11.939Z,Dia,1955
INVASÃO DO PRÉDIO DO MEIOS/UFRN,https://trello.com/c/4L7sc7I2,2023-11-27T20:52:11.939Z,Natal,1515
FLUXO DE TURISTAS NO BRASIL SE APROXIMA DO PERÍODO PRÉ-PANDEMIA,https://trello.com/c/SBs4wlBV,2023-11-27T20:52:37.144Z,Economia,704
FLUXO DE TURISTAS NO BRASIL SE APROXIMA DO PERÍODO PRÉ-PANDEMIA,https://trello.com/c/SBs4wlBV,2023-11-27T20:52:37.144Z,Dia,1955
PM: FALTA DE ACORDO COM O GOVERNO PODE COMPROMETER O CARNATAL,https://trello.com/c/bHhASMIo,2023-11-26T12:41:16.731Z,Dia,1955
PM: FALTA DE ACORDO COM O GOVERNO PODE COMPROMETER O CARNATAL,https://trello.com/c/bHhASMIo,2023-11-26T12:41:16.731Z,Natal,1515
EMPREGOS ENERGIA RENOVÁVEL,https://trello.com/c/qoYIBi5z,2023-11-27T13:12:08.568Z,Economia,704
EMPREGOS ENERGIA RENOVÁVEL,https://trello.com/c/qoYIBi5z,2023-11-27T13:12:08.568Z,Domingo,487
GREENSEA / AGRÍCOLA FAMOSA,https://trello.com/c/DHwubzbo,2023-11-23T21:12:39.432Z,Dia,1955
GREENSEA / AGRÍCOLA FAMOSA,https://trello.com/c/DHwubzbo,2023-11-23T21:12:39.432Z,Economia,704
COMERCIANTES SÃO MULTADOS NO FERIADO,https://trello.com/c/TYRcpNIn,2023-11-23T11:28:22.733Z,Economia,704
COMERCIANTES SÃO MULTADOS NO FERIADO,https://trello.com/c/TYRcpNIn,2023-11-23T11:28:22.733Z,Dia,1955
HOTEL BRA - CONTINUAÇÃO,https://trello.com/c/vXzFS8X1,2023-12-05T16:47:49.940Z,Domingo,487
HOTEL BRA - CONTINUAÇÃO,https://trello.com/c/vXzFS8X1,2023-12-05T16:47:49.940Z,Natal,1515
NARCÓTICOS ANÔNIMOS,https://trello.com/c/VcHcjmAq,2023-11-23T13:55:50.927Z,Natal,1515
NARCÓTICOS ANÔNIMOS,https://trello.com/c/VcHcjmAq,2023-11-23T13:55:50.927Z,Domingo,487
FOTO PROTESTO BOMBEIROS E PM,https://trello.com/c/tYcPkK80,2023-12-26T16:43:02.131Z,Pauta sem editoria,0
ESIG GROUP GANHA PRÊMIO NACIONAL,https://trello.com/c/MvHMoxND,2023-11-23T19:57:20.713Z,Dia,1955
ESIG GROUP GANHA PRÊMIO NACIONAL,https://trello.com/c/MvHMoxND,2023-11-23T19:57:20.713Z,Economia,704
PERFURAÇÃO DO POÇO DE PITU,https://trello.com/c/3SbKvNa4,2023-11-20T20:38:16.934Z,Economia,704
PERFURAÇÃO DO POÇO DE PITU,https://trello.com/c/3SbKvNa4,2023-11-20T20:38:16.934Z,Dia,1955
ATO UNIFICADO DO SINAI - GREVE DO DETRAN,https://trello.com/c/QRVXs54P,2023-11-23T02:01:37.567Z,Natal,1515
ATO UNIFICADO DO SINAI - GREVE DO DETRAN,https://trello.com/c/QRVXs54P,2023-11-23T02:01:37.567Z,Dia,1955
CAMPANHA HEMONORTE - SEMANA DO DOADOR DE SANGUE,https://trello.com/c/JsQ5RY0G,2023-12-26T16:43:06.099Z,Dia,1955
CAMPANHA HEMONORTE - SEMANA DO DOADOR DE SANGUE,https://trello.com/c/JsQ5RY0G,2023-12-26T16:43:06.099Z,Natal,1515
JÚRI SIMULADO UNINASSAU,https://trello.com/c/J1x8x2LU,2023-11-22T13:30:59.906Z,Dia,1955
JÚRI SIMULADO UNINASSAU,https://trello.com/c/J1x8x2LU,2023-11-22T13:30:59.906Z,Natal,1515
AGRÍCOLA FAMOSA MONTA FROTA DE NAVIOS PARA EXPORTAR FRUTAS PARA EUROPA,https://trello.com/c/8zXbBqWd,2023-11-21T22:19:47.961Z,Economia,704
AGRÍCOLA FAMOSA MONTA FROTA DE NAVIOS PARA EXPORTAR FRUTAS PARA EUROPA,https://trello.com/c/8zXbBqWd,2023-11-21T22:19:47.961Z,Dia,1955
ENTREVISTA NOVO PRESIDENTE DO CREA-RN,https://trello.com/c/mpLKiv2q,2023-12-26T16:42:58.610Z,Pauta sem editoria,0
ENCERRAMENTO DA FESTA DE NOSSA SENHORA DA APRESENTAÇÃO,https://trello.com/c/uhZmM6p8,2024-01-24T16:16:15.721Z,Natal,1515
ENCERRAMENTO DA FESTA DE NOSSA SENHORA DA APRESENTAÇÃO,https://trello.com/c/uhZmM6p8,2024-01-24T16:16:15.721Z,Dia,1955
ÁRVORE DE PONTA NEGRA SERÁ ACESA NESTA QUARTA-FEIRA/ PROJETO BRILHA NATAL,https://trello.com/c/0YMQrF1I,2023-11-21T21:50:52.528Z,Dia,1955
ÁRVORE DE PONTA NEGRA SERÁ ACESA NESTA QUARTA-FEIRA/ PROJETO BRILHA NATAL,https://trello.com/c/0YMQrF1I,2023-11-21T21:50:52.528Z,Natal,1515
SINSP: GABINETE DA SECRETÁRIA DE EDUCAÇÃO TEM 15 PROFESSORES COM 18 VÍNCULOS,https://trello.com/c/OW7ExoP3,2023-11-20T20:39:51.375Z,Natal,1515
