IDmembers,reporter_fotografo,pauta,link,data
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,LANÇAMENTO DO FIERN JOVEM,https://trello.com/c/o5XnzFMv,2024-05-21T21:24:45.185Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,URBANIZAÇÃO DAS PRAIAS DE NATAL,https://trello.com/c/k5in6sLa,2024-05-08T21:26:45.339Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,APRESENTAÇÃO PLANO DE INVESTIMENTOS NEOENERGIA COSERN,https://trello.com/c/5iqI2v6h,2024-05-22T20:21:24.170Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,APP DE MOBILIDADE PARA DEFICIENTES VISUAIS,https://trello.com/c/NAaRO0dw,2024-05-21T22:07:36.643Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ARQUIDIOCESE DE NATAL VAI CRIAR DUAS DIOCESES,https://trello.com/c/7RSjRmga,2024-05-21T21:25:39.999Z
656b97d80b23d5e66764e89e,Lara Agra,ESTUDO DO GOVERNO FEDERAL MOSTRA QUE RN TEM 31 MUNICÍPIOS COM RISCOS DE DESASTRE AMBIENTAL,https://trello.com/c/QVDX5bEz,2024-05-21T21:25:52.563Z
656b97d80b23d5e66764e89e,Lara Agra,FÓRUM DE CARREIRAS,https://trello.com/c/A9D8o2ge,2024-05-22T20:06:41.129Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,21.05.2024 -REQUALIFICAÇÃO - ATHENEU,https://trello.com/c/HhSDSLvc,2024-05-21T21:23:46.511Z
656b97d80b23d5e66764e89e,Lara Agra,21.05.2024 -LINGUAGEM NEUTRA NAS ESCOLAS,https://trello.com/c/LDf62l46,2024-05-21T21:16:59.857Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,21.05.2024 - GREVE PROFESSORES DA UFRN,https://trello.com/c/8008qpDl,2024-05-21T15:05:49.929Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,21.05.2024 - ENTREVISTA REITOR DA UFRN,https://trello.com/c/hZFrEuRz,2024-05-21T21:17:08.118Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,21.05.2024 -REUNIÃO PGE/DATANORTE/VIA COSTEIRA,https://trello.com/c/dQj556KX,2024-05-21T21:24:12.923Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,21.05.2024 -CERCAS DANIFICADAS AO REDOR DO PARQUE DAS DUNAS,https://trello.com/c/7iTXvcI8,2024-05-20T21:03:11.360Z
656b97d80b23d5e66764e89e,Lara Agra,21.05.2024 - CALOTE NO IPTU,https://trello.com/c/qAoIzcNf,2024-05-20T21:03:16.727Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,DESVIO BR 304: TRANSTORNOS E AUMENTO DO PREÇO DE FRETES,https://trello.com/c/B4NDZdPv,2024-05-20T21:02:40.352Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,21.05.2024 - CASA VERDA,https://trello.com/c/scHoEsDC,2024-05-20T21:03:29.884Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,21.05.2024 -RN SEM VERBA PARA RENOVAÇÃO DE TRANSPORTE PÚBLICO,https://trello.com/c/Rkb5wzFd,2024-05-21T21:23:49.930Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,FUSÃO 3R E ENAUTA,https://trello.com/c/YzXxouxl,2024-05-21T15:04:35.513Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,INAUGURAÇÃO DO IERN,https://trello.com/c/NSGe41VK,2024-05-20T21:02:30.757Z
656b97d80b23d5e66764e89e,Lara Agra,BALANÇO E RISCO DE QUEDA DE ÁRVORES EM NATAL,https://trello.com/c/QdKTKjoD,2024-05-19T23:55:16.186Z
656b97d80b23d5e66764e89e,Lara Agra,BR 304,https://trello.com/c/WNrJ5WoO,2024-05-19T23:55:12.952Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GERAL SOBRE O ATUAL FUNCIONAMENTO DAS LAGOAS DE CAPTAÇÃO DE NATAL,https://trello.com/c/0UwWHAX2,2024-05-19T23:55:05.477Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,PROJETO DE IA NA UFRN,https://trello.com/c/UuMqk9t9,2024-05-19T23:54:55.132Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,REPERCUSSÃO DA ALTA DO ICMS NO RN NO MÊS DE ABRIL,https://trello.com/c/ev7X3VGP,2024-05-19T23:54:42.250Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GREVE EM INSTITUTOS FEDERAIS - ESCOLA AGRÍCOLA DE JUNDIAÍ/ IFRN,https://trello.com/c/Sov1fTgL,2024-05-15T22:14:40.664Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,13.05.2024 - ENTREVISTA - PRISCILLA SILVEIRA,https://trello.com/c/valjWV2T,2024-05-14T01:27:32.933Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,PROFESSOR FRANCICO BARROS,https://trello.com/c/7o4MQQ6Z,2024-05-13T21:16:20.709Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,UFRN CONVOCA VOLUNTÁRIOS QUE SE RECUPERARAM DE COVID,https://trello.com/c/5d3emLpq,2024-05-13T21:17:01.724Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,ARTE DA OFICINA - INSTRUMENTOS MUSICAIS,https://trello.com/c/hy4DV949,2024-05-14T01:27:47.292Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,FÓRUM CARREIRAS,https://trello.com/c/oKxufZCE,2024-05-13T21:16:54.272Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,GGCON 2024,https://trello.com/c/Na7ITcH7,2024-05-13T21:16:49.206Z
656b97d80b23d5e66764e89e,Lara Agra,DESVIO DA BR-304,https://trello.com/c/cmXSuNza,2024-05-12T21:07:57.606Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,CRÉDITOS DE ICMS,https://trello.com/c/mrgYkjlK,2024-05-10T14:03:10.442Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,PROJETO PILOTO SEGURO,https://trello.com/c/B353dKyQ,2024-05-10T11:45:39.835Z
634da2a8bd0c1f02887146c5,Gabriela Liberato,INSEGURANÇA JURÍDICA,https://trello.com/c/4Fkqy4V8,2024-05-14T09:43:08.966Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,07.05.2024 - A VOLTA DA INSEGURANÇA EM ALCAÇUZ,https://trello.com/c/b4OAll94,2024-05-10T14:03:12.993Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,IERNS - ESTRUTURA INADEQUADA,https://trello.com/c/9HRrYbtN,2024-05-07T20:06:18.647Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,ENTREVISTA HUGO ALEXANDRE SEDEC,https://trello.com/c/uY7DIflY,2024-05-06T00:16:11.866Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,FUGA DE ALCAÇUZ/ COLETIVA SEAP,https://trello.com/c/2trSiQTS,2024-05-03T15:49:40.858Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CASO BRENDA,https://trello.com/c/u3dh5aZI,2024-05-01T23:31:52.826Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENGORDA,https://trello.com/c/LmX1jONk,2024-05-01T23:31:50.780Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,VARELA SANTIAGO,https://trello.com/c/ndTN9Jw7,2024-04-30T01:47:33.804Z
60f844aeb93bca671c3fe551,Bruno Vital,GERAL SOBRE O CONCURSO UNIFICADO,https://trello.com/c/AhqzcGgy,2024-05-01T23:31:35.123Z
60f844aeb93bca671c3fe551,Bruno Vital,MPES ESTÃO OTIMISTAS COM RESERVA DE PETRÓLEO EM ÁGUAS PROFUNDAS,https://trello.com/c/fdofC91u,2024-04-30T16:02:33.777Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ENERGIA EÓLICA OFFSHORE,https://trello.com/c/GgNDEvcA,2024-04-29T22:03:58.002Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ENTIDADES ALERTAM QUE DESONERAÇÃO PODE CAUSAR DEMISSÕES,https://trello.com/c/oMNx7LZl,2024-04-29T22:03:53.333Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,MLB - INVASÃO DIÁRIO DE NATAL,https://trello.com/c/3KSdv0Ay,2024-04-28T23:40:48.900Z
60f844aeb93bca671c3fe551,Bruno Vital,PARCERIA PERKINS & WILL E DOIS A INCORPORAÇÕES,https://trello.com/c/9GSUMTYn,2024-04-28T23:26:15.033Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,RN É LÍDER DO NORDESTE EM PROPORÇÃO DE CASAS COM INSEGURANÇA ALIMENTAR,https://trello.com/c/ZWrISFix,2024-04-25T15:34:53.202Z
60f844aeb93bca671c3fe551,Bruno Vital,DÉCIMA EDIÇÃO DA FEMPTUR,https://trello.com/c/tQ49RyUd,2024-04-25T16:33:39.437Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,INAUGURAÇÃO DO COMITÊ PARA PPPs DA SEPLAN,https://trello.com/c/suYViA4P,2024-04-26T15:37:58.156Z
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA: Tiago Fernandes CEO da AUTOFORCE,https://trello.com/c/WSpMAPkL,2024-04-26T17:13:48.261Z
60f844aeb93bca671c3fe551,Bruno Vital,AUMENTO DE DOENÇAS RESPIRATÓRIAS NO RN,https://trello.com/c/COWs1J5q,2024-04-28T23:21:00.935Z
60f844aeb93bca671c3fe551,Bruno Vital,ATUALIZAÇÃO DAS GREVES DO RN,https://trello.com/c/qN4bGkIM,2024-04-24T21:45:20.113Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,REPERCUSSÃO DA CONTINUIDADE DO PERSE - PLANTÃO,https://trello.com/c/hyyzq46a,2024-04-24T21:45:37.563Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,INVASÃO DO MLB AO ANTIGO TERRENO DO DIÁRIO DE NATAL,https://trello.com/c/GJJdeJPe,2024-04-24T21:09:55.202Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ENERGIA SOLAR DISTRIBUÍDA - DADOS NO RN,https://trello.com/c/JPNtzs7O,2024-04-24T21:09:42.462Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,DESVIO PARTICULAR ABERTO NA BR 304,https://trello.com/c/1MYOBZRi,2024-04-23T20:39:54.831Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,COLETIVA DO SECRETÁRIO PEDRO LOPES - GREVE DOS SERVIDORES,https://trello.com/c/adlbqWdS,2024-04-23T20:39:52.294Z
60f844aeb93bca671c3fe551,Bruno Vital,FALTA DE MEDICAMENTOS NA UNICAT,https://trello.com/c/zzStI6DL,2024-04-23T17:06:02.090Z
60f844aeb93bca671c3fe551,Bruno Vital,E A OBRA DA PRAÇA AUGUSTO SEVERO?,https://trello.com/c/yeVlf0PR,2024-04-23T20:39:41.829Z
60f844aeb93bca671c3fe551,Bruno Vital,BR 304 ESTÁ PREJUDICANDO MOSSORÓ?,https://trello.com/c/SqWMIwQn,2024-04-23T20:39:39.334Z
60f844aeb93bca671c3fe551,Bruno Vital,CASO DE CÓLERA - RISCOS DE CHEGAR NO RN,https://trello.com/c/8aTGRSp9,2024-04-22T21:03:37.715Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ATUALIZAÇÃO DA REQUALIFICAÇÃO DA RUA JOÃO PESSOA,https://trello.com/c/37Tcesvs,2024-04-24T22:04:39.762Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PRÉDIO DAS AMERICANAS INVADIDO POR MORADORES DE RUA,https://trello.com/c/OY0Gwqw5,2024-04-22T21:03:21.870Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,MLB - MOVIMENTAÇÃO NO TERRENO E SECRETARIA DE HABITAÇÃO DE NATAL,https://trello.com/c/RUev5ewr,2024-04-22T00:43:54.838Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GREVE DOS PROFESSORES DA UFRN,https://trello.com/c/EoYZixU4,2024-04-22T00:42:26.569Z
60f844aeb93bca671c3fe551,Bruno Vital,EMPRÉSTIMO PREFEITURA SGA,https://trello.com/c/h0O7ZlTs,2024-04-18T13:18:05.859Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,COMO ANDA A OBRA DA PONTE DE IGAPÓ?,https://trello.com/c/s5Pbq9wF,2024-04-19T13:47:18.055Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ATUALIZAR EDITAIS DE RECUPERAÇÃO DE ESTRADAS,https://trello.com/c/fFVyEXqr,2024-04-19T13:47:45.913Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,AGENTE PENITENCIÁRIO SEAP/RN EM LIBERDADE,https://trello.com/c/ehgSUmXJ,2024-04-16T21:45:59.463Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,EDITAL DE RECUPERAÇÃO DE ESTRADAS/ RODOVIAS AFETADAS PELAS ÚLTIMAS CHUVAS,https://trello.com/c/9gtfVh8x,2024-04-16T21:46:23.921Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,RECUPERAÇÃO DE BARRAGENS,https://trello.com/c/hMpH9we4,2024-04-16T21:46:15.632Z
60f844aeb93bca671c3fe551,Bruno Vital,REVITALIZAÇÃO DA RIBEIRA,https://trello.com/c/Yy96swmJ,2024-04-22T19:50:04.318Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,MEDULA ÓSSEA,https://trello.com/c/caiRkh73,2024-04-22T00:38:10.532Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,"FISCALIZAÇÃO ""DANDO GRAU""",https://trello.com/c/XmLCZ9dI,2024-04-16T21:45:27.911Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GOVERNO FEDERAL NÃO RETOMOU OBRAS DE EDUCAÇÃO PARALISADAS,https://trello.com/c/IpZFeXe6,2024-05-01T23:34:38.180Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,IR 2024 - BALANÇO NO RN,https://trello.com/c/ByEJYIAq,2024-04-13T19:50:00.475Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,HUOL IMPLANTA MARCA-PASSOS CEREBRAIS PARA TRATAR DOENÇA DE PARKISON,https://trello.com/c/dzADUo2w,2024-04-13T19:48:58.463Z
60f844aeb93bca671c3fe551,Bruno Vital,TERRENO DA PREFEITURA NA PRAIA DO MEIO,https://trello.com/c/imMQ1UK9,2024-04-10T21:44:56.773Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ÁGUA PARADA DE RESERVATÓRIOS NÃO CONCLUÍDOS,https://trello.com/c/pdMFmrCl,2024-04-22T00:37:46.081Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,ENTREVISTA: RODRIGO ABREU - ZURICK AIRPORT NATAL,https://trello.com/c/5wdr3BX7,2024-04-09T01:07:25.948Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,RN TEM O 4ª PIOR INDICADOR DE EDUCAÇÃO DO PAÍS,https://trello.com/c/cjL9lt09,2024-04-01T21:57:56.925Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ESGOTO NO BALDO/COSERN,https://trello.com/c/MbOVEoSM,2024-03-27T00:26:06.471Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,COMEÇA PAGAMENTO DO PÉ-DE-MEIA,https://trello.com/c/DIUCbIQy,2024-03-25T21:12:23.733Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,Prefeitura vai à Justiça para DNIT liberar ponte de Igapó,https://trello.com/c/oAZX23xX,2024-03-25T13:16:56
60f844aeb93bca671c3fe551,Bruno Vital,ESGOTO A CÉU ABERTO NA PRAIA DE AREIA PRETA,https://trello.com/c/F54QHyR7,2024-03-25T21:07:10.591Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,RESULTADO DA AUDIÊNCIA PÚBLICA SOBRE A LIBERAÇÃO DE TRECHO DA PONTE DE IGAPÓ - JUSTIÇA FEDERAL,https://trello.com/c/HweUjLe5,2024-03-25T21:07:27.886Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PROCURA E PREÇOS OVOS DE PÁSCOA,https://trello.com/c/fTX7Rc9j,2024-03-25T21:07:25.284Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ANIVERSÁRIO DA TN,https://trello.com/c/h6lwvdgh,2024-03-25T21:07:31.264Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,GERAL DECLARAÇÃO DE IR2024 NO RN,https://trello.com/c/mkgfoRBN,2024-03-25T21:12:19.943Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,VACINAÇÃO CONTRA A DENGUE NAS ESCOLAS/TESTAGEM DE COVID,https://trello.com/c/1IK6VGsr,2024-03-22T18:39:52.725Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,ENTREVISTA PING-PONG ÉRICK JACQUIN,https://trello.com/c/XYoP6CVO,2024-03-25T02:46:30.815Z
60f844aeb93bca671c3fe551,Bruno Vital,ESCOLA ESTADUAL SOFRE COM ABANDONO,https://trello.com/c/R1ZNELez,2024-03-20T21:21:31.797Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,RESULTADOS DA INDÚSTRIA NO MÊS DE JANEIRO,https://trello.com/c/7SPBpr6B,2024-03-20T21:20:00.817Z
60f844aeb93bca671c3fe551,Bruno Vital,ICMS NA ENERGIA,https://trello.com/c/IVZcXOYw,2024-03-22T14:52:42.680Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CENSO DE SERVIDORES DA EDUCAÇÃO DO RN,https://trello.com/c/wvZXcHvh,2024-03-19T22:38:30.320Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PESQUISA MOSTRA QUE JOVENS VOLTARIAM A ESTUDAR SE HOUVESSE MAIS VAGAS NO ENSINO NOTURNO,https://trello.com/c/eKkIcQoB,2024-03-19T02:34:24.413Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,BARRAGEM DE TRAÍRAS - ESCUTAR PREFEITURAS SOBRE A OBRA,https://trello.com/c/JNQt5pcv,2024-03-19T21:13:07.005Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,WALFREDO - PESQUISA,https://trello.com/c/CnOx6Jpb,2024-03-22T16:10:23.617Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PONTE DE IGAPÓ - USUÁRIOS CONTINUAM RECLAMANDO DO TRÂNSITO,https://trello.com/c/3xsroaPQ,2024-03-19T21:12:55.723Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,OVOS DE PÁSCOA FOMENTAM NEGÓCIOS NO RN,https://trello.com/c/jF1V239N,2024-03-19T02:34:02.100Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,FUGA DOS PRESOS E LEWANDOWSKY EM MOSSORÓ,https://trello.com/c/I6S5AtYT,2024-03-14T01:14:52.340Z
60f844aeb93bca671c3fe551,Bruno Vital,OBRA DA CAERN E OBRA DA PEDRA DO ROSÁRIO (AV. DO CONTORNO) - RETRANCA,https://trello.com/c/GtjNOrtn,2024-03-13T16:09:21.977Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,PROJETO VAI CRIAR HUB DO AGRONEGÓCIO POTIGUAR,https://trello.com/c/YGmh2Y72,2024-03-14T01:39:24.220Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,AUMENTO DE ARRECADAÇÃO DO ICMS,https://trello.com/c/VuckE1q1,2024-03-12T21:55:19.260Z
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA ECONOMIA - RICARDO FERREIRA - ARENA DAS DUNAS,https://trello.com/c/yFAKpbUs,2024-03-14T13:55:03.518Z
60f844aeb93bca671c3fe551,Bruno Vital,ARENA DAS DUNAS - 10 ANOS,https://trello.com/c/NeEzWwnt,2024-03-12T19:51:06.546Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ICMS DA EDUCAÇÃO,https://trello.com/c/cj8z5mrV,2024-03-13T17:54:37.298Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,PRAZO PARA DEMOLIÇÃO DO HOTEL BRA TERMINA HOJE,https://trello.com/c/KSjScqLE,2024-03-11T21:45:25.374Z
60f844aeb93bca671c3fe551,Bruno Vital,IR 2024: NOVAS REGRAS PARA DECLARAÇÃO,https://trello.com/c/c7ABNPX5,2024-03-11T21:45:43.896Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,INDICATIVO DE GREVE SERVIDORES UFRN,https://trello.com/c/2uYK4hNK,2024-03-11T00:18:11.670Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,REPERCUSSÃO UNICAT,https://trello.com/c/k20vOoxV,2024-03-11T00:07:34.874Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GERAL SOBRE AS LAGOAS DE CAPTAÇÃO,https://trello.com/c/gX5o848C,2024-03-11T00:18:17.018Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,74% DAS PEQUENAS E MÉDIAS EMPRESAS DO PAÍS USAM IA,https://trello.com/c/AwXJJMt1,2024-03-11T21:49:21.203Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,ABRASEL: QUEDA NAS VENDAS EM ALIMENTAÇÃO - JANEIRO RUIM - FEVEREIRO MELHOR,https://trello.com/c/jDqYo47S,2024-03-11T00:18:26.340Z
60f844aeb93bca671c3fe551,Bruno Vital,FEIRA DE EMPREGABILIDADE GRAU TÉCNICO - SEXTA - 22/03,https://trello.com/c/91fu30bO,2024-03-19T02:34:22.194Z
60f844aeb93bca671c3fe551,Bruno Vital,VIATURAS ABANDONADAS DA PM,https://trello.com/c/qd490VdL,2024-03-11T00:18:38.941Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,NORDESTE SEGUNDO LUGAR NA LISTA DE REGIÕES SEM INTERNET,https://trello.com/c/UyU3lCEb,2024-03-11T00:19:42.774Z
60f844aeb93bca671c3fe551,Bruno Vital,BALANÇO DE VACINAÇÃO DA DENGUE,https://trello.com/c/WO7mrS5g,2024-03-07T02:11:55.790Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,RN GANHA 13 NOVOS PARQUES EÓLICOS,https://trello.com/c/1RCdOf2e,2024-03-07T02:10:07.434Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,MOURA DUBEUX LANÇA MAIS UM EMPREENDIMENTO DE ALTO PADRÃO,https://trello.com/c/3SaWXsM5,2024-03-07T02:56:49.515Z
60f844aeb93bca671c3fe551,Bruno Vital,COMPLEXO TURÍSTICO DA REDINHA,https://trello.com/c/UBGNfc5B,2024-03-07T02:09:37.362Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,POLÊMICA PL APLICATIVOS,https://trello.com/c/6g8prXQ7,2024-03-05T21:56:07.366Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,WALFREDO GURGEL - EQUIPAMENTOS QUEBRADOS,https://trello.com/c/SgYv6Gws,2024-03-05T22:27:59.631Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ATUALIZAÇÃO MATÉRIA DA INVASÃO DO MLB,https://trello.com/c/T9wAvZA8,2024-03-05T14:54:16.236Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,APOSENTADORIAS IPERN,https://trello.com/c/y1l0XCsA,2024-03-05T21:56:34.550Z
557f1f8b6d6ecf374ea1bb6d,Cláudio Oliveira,FECHAMENTO DE AGÊNCIA DO INSS PODE PREJUDICAR ATENDIMENTOS,https://trello.com/c/SCjrtrMI,2024-03-04T21:18:41.364Z
60f844aeb93bca671c3fe551,Bruno Vital,ALTA PIB - AGRONEGÓCIO,https://trello.com/c/tIynk4mF,2024-03-04T16:01:25.511Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PREFEITURA ANUNCIA MEDIDAS PARA CONTER AVANÇO DA DENGUE,https://trello.com/c/qjhzia6a,2024-03-03T23:14:26.662Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,FALTA DE BRINQUEDOS NO PARQUE DAS DUNAS,https://trello.com/c/kQspCfv6,2024-03-01T17:15:28.724Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENTREVISTA GUSTAVO LEAL - SENAI,https://trello.com/c/pKAyTMd1,2024-02-29T04:02:58.941Z
5af3396cb98a246febedd607,Fernandasouzajh,ENTREVISTA GUSTAVO LEAL - SENAI,https://trello.com/c/pKAyTMd1,2024-02-29T04:02:58.941Z
60f844aeb93bca671c3fe551,Bruno Vital,RENDA PER CAPITA,https://trello.com/c/YpPoMlAY,2024-03-01T00:34:11.699Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,FALTA DE LEGISLAÇÃO MUNICIPAL IMPEDE O AVANÇO DA 5G EM NATAL,https://trello.com/c/83lAXsr7,2024-03-01T00:34:21.405Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,INAUGURAÇÃO CENTRO DE FORMAÇÃO PROFISSIONAL PARA ENERGIA HIDROVERDE,https://trello.com/c/VbV61UdD,2024-02-28T22:04:11.383Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GERAL SOBRE UM MÊS DA INVASÃO DO MLB,https://trello.com/c/wGDiwDfe,2024-02-28T22:03:34.830Z
60f844aeb93bca671c3fe551,Bruno Vital,RELATÓRIO FÓRUM BRASILEIRO DE SEGURANÇA PÚBLICA,https://trello.com/c/dN961PYQ,2024-02-28T22:04:38.462Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,FURTOS DE CABOS,https://trello.com/c/TwLIih11,2024-02-28T22:04:51.766Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LEI FEDERAL AUMENTA IMPOSTOS PARA EMPRESAS,https://trello.com/c/ogOqxhIy,2024-02-27T22:20:13.136Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,"ENCONTRO DA VELHA E JOVEM GUARDA - TN, DN, JH E CONVIDADOS",https://trello.com/c/8PRgpJpS,2024-03-01T16:25:39.658Z
60f844aeb93bca671c3fe551,Bruno Vital,CENSO ESCOLAR: MÉDIA DE HORAS AULA NO RN É A SEGUNDA PIOR DO NORDESTE,https://trello.com/c/eZurOzAl,2024-03-01T17:15:32.899Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,POLO MOVELEIRO EM NATAL,https://trello.com/c/lrp4026g,2024-02-27T22:19:51.256Z
60f844aeb93bca671c3fe551,Bruno Vital,DEMOLIÇÃO DO HOTEL BRA,https://trello.com/c/xcjpetBM,2024-02-27T22:19:57.133Z
60f844aeb93bca671c3fe551,Bruno Vital,FISCALIZAÇÃO DA ORLA DE PONTA NEGRA,https://trello.com/c/Z9Fyw1py,2024-02-27T22:19:59.156Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LOA - ESTRADAS,https://trello.com/c/ECAU8QZq,2024-02-27T21:33:26.746Z
60f844aeb93bca671c3fe551,Bruno Vital,UBER VISITA TN - QUINTA-FEIRA 29.02,https://trello.com/c/nveWgNxB,2024-02-28T22:04:41.328Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,HOTEL REIS MAGOS,https://trello.com/c/QQoxMWcg,2024-02-26T21:19:56.945Z
60f844aeb93bca671c3fe551,Bruno Vital,CENSO ESCOLAR - EDUCAÇÃO,https://trello.com/c/M8tr2Hjp,2024-02-25T23:44:53.305Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,INVASÃO MLB,https://trello.com/c/7tVrdmoK,2024-02-25T23:44:07.151Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,FUGA PRESOS MOSSORÓ,https://trello.com/c/G4xBreuG,2024-02-26T00:43:11.615Z
